ID,Video Initial Max DL Rate(kbps),E2E RTT(ms),Average Rate of Playing phase (kbps),Initial Buffering Latency(ms),Stalling Ratio,VMOS,Video Total DL Rate(kbps),Stalling Length,Playing Length,Total time of Playing phase (kbps),Stalling times,video bitrate,Video Initial buffer download,SQuality,SLoading,Sstalling
3431829,32392,100,6182,1402,0.0,3.87,6368,0,30008,30008,0,2903,1535172,4.33,3.84,5.0
3431859,39718,27,5601,807,0.0,4.05,5689,0,30003,30003,0,2934,1556192,4.33,4.26,5.0
3431884,70494,62,5899,999,0.0,4.0,6091,0,30003,30003,0,2966,1616365,4.34,4.12,5.0
3431891,27000,25,5870,1025,0.0,3.99,5884,0,30005,30005,0,2966,1591292,4.34,4.1,5.0
3431899,63888,59,6066,953,0.0,4.01,6051,0,30004,30004,0,2966,1582765,4.34,4.15,5.0
3431930,17976,28,5395,1193,0.0,3.93,5525,0,30002,30002,0,2903,1536692,4.33,3.98,5.0
3431950,31984,27,5524,813,0.0,4.05,5628,0,30002,30002,0,2966,1563992,4.34,4.26,5.0
3431954,50814,54,6141,1011,0.0,3.99,6122,0,30002,30002,0,2966,1598205,4.34,4.11,5.0
3431987,35890,31,5703,843,0.0,4.04,5779,0,30001,30001,0,2934,1557492,4.33,4.23,5.0
3432003,50732,77,6215,1110,0.0,3.96,6415,0,30006,30006,0,2934,1607132,4.33,4.04,5.0
3432008,74541,35,6397,669,0.0,4.09,6865,0,30007,30007,0,2934,1580146,4.33,4.36,5.0
3432020,19296,23,5708,1063,0.0,3.98,5761,0,30003,30003,0,2966,1573092,4.34,4.07,5.0
3432066,33137,27,5543,829,0.0,4.05,5616,0,30007,30007,0,2966,1567892,4.34,4.24,5.0
3432071,48556,75,6110,1108,0.0,3.96,6413,0,30002,30002,0,2934,1586972,4.33,4.04,5.0
3432075,44917,37,6207,852,0.0,4.04,6380,0,30016,30016,0,2903,1599932,4.33,4.23,5.0
3432082,38034,27,5643,780,0.0,4.06,5819,0,30008,30008,0,2903,1539292,4.33,4.28,5.0
3432091,46650,69,6196,1085,0.0,3.97,6494,0,30004,30004,0,2903,1546652,4.33,4.06,5.0
3432094,51440,38,6009,779,0.0,4.06,6378,0,30006,30006,0,2903,1535132,4.33,4.28,5.0
3432110,46299,68,6169,1078,0.0,3.97,6377,0,30004,30004,0,2966,1582652,4.34,4.06,5.0
3432111,72621,35,6036,685,0.0,4.09,6437,0,30012,30012,0,2966,1607132,4.34,4.35,5.0
3432137,23917,37,6304,1110,0.0,3.96,6382,0,30004,30004,0,2903,1588412,4.33,4.04,5.0
3432143,26507,25,5649,954,0.0,4.01,5702,0,30003,30003,0,2934,1550992,4.33,4.15,5.0
3432154,42465,68,6128,1130,0.0,3.95,6395,0,30006,30006,0,2934,1565372,4.33,4.03,5.0
3432156,71717,36,5956,657,0.0,4.1,6422,0,30015,30015,0,2934,1549532,4.33,4.37,5.0
3432170,38547,37,6079,878,0.0,4.03,6358,0,30004,30004,0,2903,1565372,4.33,4.21,5.0
3432171,36200,27,5466,871,0.0,4.03,5706,0,30002,30002,0,2903,1628992,4.33,4.21,5.0
3432201,47923,64,6080,1058,0.0,3.98,6387,0,30006,30006,0,2966,1592732,4.34,4.08,5.0
3432204,71265,37,5989,703,0.0,4.09,6371,0,30009,30009,0,2966,1611452,4.34,4.34,5.0
3432221,38762,69,6140,1166,0.0,3.94,6364,0,30003,30003,0,2903,1539452,4.33,4.0,5.0
3432222,62045,22,5871,668,0.0,4.09,6362,0,30009,30009,0,2903,1569732,4.33,4.36,5.0
3432223,30430,36,6181,917,0.0,4.02,6382,0,30006,30006,0,2903,1539452,4.33,4.18,5.0
3432256,36257,27,5640,858,0.0,4.04,5738,0,30016,30016,0,2934,1561392,4.33,4.22,5.0
3432264,24300,38,6167,1027,0.0,3.98,6353,0,30004,30004,0,2903,1538012,4.33,4.1,5.0
3432310,36460,26,5629,764,0.0,4.07,5787,0,30002,30002,0,2966,1574392,4.34,4.29,5.0
3432315,47869,61,6040,948,0.0,4.01,6368,0,30005,30005,0,2966,1566812,4.34,4.16,5.0
3432318,73072,36,6258,696,0.0,4.09,6582,0,30010,30010,0,2966,1563932,4.34,4.34,5.0
3432343,25943,30,5741,1177,0.0,3.94,5752,0,30002,30002,0,2903,1558792,4.33,3.99,5.0
3432389,43425,74,6123,1107,0.0,3.96,6410,0,30006,30006,0,2934,1574012,4.33,4.04,5.0
3432402,43172,72,6072,1071,0.0,3.97,6348,0,30019,30019,0,2966,1571132,4.34,4.07,5.0
3432404,69754,37,6277,728,0.0,4.08,6509,0,30008,30008,0,2966,1591292,4.34,4.32,5.0
3432412,31890,25,5596,806,0.0,4.06,5691,0,30009,30009,0,2966,1601692,4.34,4.26,5.0
3432420,47209,66,6136,1046,0.0,3.98,6371,0,30019,30019,0,2903,1572572,4.33,4.09,5.0
3432421,40823,22,6144,685,0.0,4.09,6392,0,30010,30010,0,2903,1575180,4.33,4.35,5.0
3432422,49884,39,6127,831,0.0,4.04,6374,0,30006,30006,0,2903,1594172,4.33,4.24,5.0
3432431,47904,50,5889,1022,0.0,3.98,6053,0,30004,30004,0,2903,1533092,4.33,4.1,5.0
3432446,30352,45,5912,1299,0.0,3.9,6039,0,30004,30004,0,2934,1594692,4.33,3.91,5.0
3432454,32093,28,5512,852,0.0,4.04,5695,0,30003,30003,0,2966,1608192,4.34,4.23,5.0
3432482,42517,24,5691,751,0.0,4.07,5852,0,30006,30006,0,2934,1579592,4.33,4.3,5.0
3432488,50203,62,5980,1198,0.0,3.94,6126,0,30005,30005,0,2966,1688492,4.34,3.98,5.0
3432492,79633,37,6091,703,0.0,4.09,6379,0,30007,30007,0,2966,1594172,4.34,4.34,5.0
3432493,42788,66,6116,1069,0.0,3.98,6366,0,30012,30012,0,2966,1610669,4.34,4.07,5.0
3432516,31600,27,5760,947,0.0,4.01,5791,0,30002,30002,0,2966,1588692,4.34,4.16,5.0
3432591,13980,35,6079,1416,0.0,3.87,6080,0,30014,30014,0,2966,1570816,4.34,3.83,5.0
3432624,33031,42,6085,1026,0.0,3.99,6116,0,30004,30004,0,2934,1591069,4.33,4.1,5.0
3432657,33031,42,6085,1026,0.0,3.99,6116,0,30004,30004,0,2934,1591069,4.33,4.1,5.0
3432672,61087,45,5488,846,0.0,4.04,5706,0,30011,30011,0,2966,1597792,4.34,4.23,5.0
3432678,16398,38,6086,1194,0.0,3.93,6110,0,30005,30005,0,2903,1536797,4.33,3.98,5.0
3432685,26203,39,5562,1097,0.0,3.97,5594,0,30012,30012,0,2966,1566592,4.34,4.05,5.0
3432697,15968,40,6103,1266,0.0,3.91,6114,0,30004,30004,0,2903,1531233,4.33,3.93,5.0
3432698,32508,40,5550,1138,0.0,3.95,5697,0,30078,30078,0,2934,1547274,4.33,4.02,5.0
3432718,49969,89,6644,1752,0.0,3.77,6547,0,30003,30003,0,2903,1588192,4.33,3.61,5.0
3432724,30515,23,5923,808,0.0,4.05,6106,0,30003,30003,0,2934,1572292,4.33,4.26,5.0
3432745,20781,37,6105,1270,0.0,3.91,6104,0,30008,30008,0,2966,1582092,4.34,3.93,5.0
3432757,35247,101,6500,2066,0.0,3.67,6609,0,30004,30004,0,2934,1610092,4.33,3.42,5.0
3432764,46562,89,6161,1843,0.0,3.74,6297,0,30004,30004,0,2903,1688492,4.33,3.56,5.0
3432773,42538,88,6082,1771,0.0,3.76,6260,0,30004,30004,0,2903,1605892,4.33,3.6,5.0
3432787,35374,88,5939,2074,0.0,3.67,5842,0,30003,30003,0,2903,1590991,4.33,3.42,5.0
3432902,29266,34,7850,930,0.0,4.01,7953,0,30012,30012,0,2934,1561444,4.33,4.17,5.0
3432905,22431,33,5520,1196,0.0,3.93,5555,0,30017,30017,0,2903,1536692,4.33,3.98,5.0
3432928,18964,34,5526,1241,0.0,3.92,5562,0,30008,30008,0,2966,1586092,4.34,3.95,5.0
3432940,87146,26,6045,653,0.0,4.1,6251,0,30003,30003,0,2966,1678732,4.34,4.38,5.0
3432947,22640,28,5883,1077,0.0,3.97,6036,0,30004,30004,0,2903,1538692,4.33,4.06,5.0
3432966,81600,30,6048,640,0.0,4.1,6180,0,30004,30004,0,2903,1717892,4.33,4.39,5.0
3432971,84784,53,6673,839,0.0,4.05,6665,0,30004,30004,0,2966,1715092,4.34,4.24,5.0
3432976,70896,29,5778,672,0.0,4.1,6105,0,30002,30002,0,2966,1737492,4.34,4.36,5.0
3432978,28211,22,5935,967,0.0,4.0,6072,0,30002,30002,0,2934,1540958,4.33,4.14,5.0
3432980,91928,48,6489,736,0.0,4.07,6812,0,30004,30004,0,2934,1586292,4.33,4.31,5.0
3432981,26883,29,5771,1026,0.0,3.99,5917,0,30005,30005,0,2934,1573592,4.33,4.1,5.0
3432990,22602,26,5937,1191,0.0,3.94,5935,0,30011,30011,0,2934,1547092,4.33,3.98,5.0
3432991,34690,22,5912,730,0.0,4.08,6102,0,30004,30004,0,2966,1585345,4.34,4.32,5.0
3432992,22582,29,5847,1115,0.0,3.96,5892,0,30003,30003,0,2903,1531492,4.33,4.04,5.0
3432993,39520,26,5774,815,0.0,4.05,5876,0,30005,30005,0,2966,1626392,4.34,4.25,5.0
3432998,38792,27,5646,829,0.0,4.05,5828,0,30003,30003,0,2934,1565292,4.33,4.24,5.0
3433010,42224,32,5918,827,0.0,4.05,6090,0,30003,30003,0,2966,1609680,4.34,4.24,5.0
3433016,51734,38,5905,821,0.0,4.05,6112,0,30004,30004,0,2934,1616309,4.33,4.25,5.0
3433014,29243,28,5887,1078,0.0,3.97,5925,0,30002,30002,0,2934,1562692,4.33,4.06,5.0
3433019,51120,47,6132,944,0.0,4.01,6111,0,30005,30005,0,2966,1611993,4.34,4.16,5.0
3433025,27238,28,5859,1153,0.0,3.94,5889,0,30003,30003,0,2903,1541892,4.33,4.01,5.0
3433026,32077,53,6132,1204,0.0,3.93,6125,0,30004,30004,0,2966,1600791,4.34,3.97,5.0
3433037,40956,37,5966,988,0.0,4.0,6117,0,30004,30004,0,2934,1552692,4.33,4.13,5.0
3433038,36343,25,5854,813,0.0,4.05,5949,0,30003,30003,0,2934,1574392,4.33,4.26,5.0
3433054,62305,35,5583,749,0.0,4.07,5895,0,30003,30003,0,2903,1557492,4.33,4.3,5.0
3433060,32046,41,5919,1172,0.0,3.94,6040,0,30004,30004,0,2966,1581193,4.34,4.0,5.0
3433067,31425,35,6148,1137,0.0,3.95,6139,0,30004,30004,0,2934,1587692,4.33,4.02,5.0
3433081,41869,37,5919,821,0.0,4.05,6115,0,30004,30004,0,2934,1612892,4.33,4.25,5.0
3433080,58800,45,5834,1002,0.0,4.0,5995,0,30005,30005,0,2966,1586793,4.34,4.12,5.0
3433089,30933,39,5939,1188,0.0,3.94,6062,0,30004,30004,0,2934,1561092,4.33,3.99,5.0
3433091,41890,55,5891,1147,0.0,3.95,6040,0,30003,30003,0,2903,1544292,4.33,4.01,5.0
3433098,47557,30,5653,771,0.0,4.06,5903,0,30002,30002,0,2903,1567892,4.33,4.29,5.0
3433137,52500,29,5639,701,0.0,4.08,5894,0,30004,30004,0,2903,1535392,4.33,4.34,5.0
3433140,34265,46,5925,1143,0.0,3.95,6059,0,30003,30003,0,2934,1551292,4.33,4.02,5.0
3433152,42898,42,5941,872,0.0,4.04,6108,0,30003,30003,0,2966,1619892,4.34,4.21,5.0
3433150,41706,47,6092,1049,0.0,3.98,6099,0,30006,30006,0,2934,1586292,4.33,4.08,5.0
3433156,53989,75,5855,1216,0.0,3.93,6048,0,30005,30005,0,2903,1547092,4.33,3.97,5.0
3433171,31401,26,5926,972,0.0,4.0,5957,0,30003,30003,0,2966,1589992,4.34,4.14,5.0
3433175,25760,35,6137,1135,0.0,3.95,6129,0,30004,30004,0,2934,1570892,4.33,4.02,5.0
3433179,54808,30,5503,822,0.0,4.04,5868,0,30003,30003,0,2903,1626392,4.33,4.25,5.0
3433197,30086,34,9047,1020,0.0,3.99,9030,0,30003,30003,0,2934,1564432,4.33,4.1,5.0
3433201,20899,25,5928,1211,0.0,3.93,5922,0,30009,30009,0,2966,1576950,4.34,3.97,5.0
3433213,26352,34,6126,961,0.0,4.01,6152,0,30003,30003,0,2934,1542892,4.33,4.15,5.0
3433226,32960,34,5910,1020,0.0,3.99,6074,0,30004,30004,0,2934,1554092,4.33,4.1,5.0
3433228,24709,30,5475,1598,0.0,3.82,5481,0,30021,30021,0,2966,1585293,4.34,3.71,5.0
3433231,29037,27,5903,998,0.0,3.99,5949,0,30008,30008,0,2934,1621192,4.33,4.12,5.0
3433236,30875,55,5527,1701,0.0,3.78,5583,0,30012,30012,0,2934,1586092,4.33,3.64,5.0
3433242,20007,50,5507,1467,0.0,3.86,5540,0,30008,30008,0,2966,1578292,4.34,3.8,5.0
3433248,21820,34,5344,1129,0.0,3.95,5564,0,30003,30003,0,2903,1531492,4.33,4.03,5.0
3433254,50674,28,5472,674,0.0,4.09,5701,0,30010,30010,0,2934,1588692,4.33,4.36,5.0
3433257,33980,30,5338,857,0.0,4.03,5564,0,30019,30019,0,2903,1560092,4.33,4.22,5.0
3433296,28327,29,5316,931,0.0,4.02,5524,0,30008,30008,0,2966,1589992,4.34,4.17,5.0
3433308,34768,31,5422,882,0.0,4.03,5603,0,30007,30007,0,2903,1580892,4.33,4.2,5.0
3433329,28934,31,5317,857,0.0,4.03,5579,0,30010,30010,0,2903,1536692,4.33,4.22,5.0
3433331,77479,39,6001,761,0.0,4.07,6113,0,30037,30037,0,2934,1586384,4.33,4.29,5.0
3433343,34834,32,5411,843,0.0,4.04,5573,0,30027,30027,0,2903,1557492,4.33,4.23,5.0
3433368,52784,32,5316,741,0.0,4.07,5677,0,30009,30009,0,2934,1599092,4.33,4.31,5.0
3433392,50368,30,5320,772,0.0,4.06,5705,0,30004,30004,0,2934,1662792,4.33,4.29,5.0
3433418,72000,36,6081,698,0.0,4.09,6130,0,30005,30005,0,2934,1549932,4.33,4.34,5.0
3433419,51593,30,5337,693,0.0,4.09,5620,0,30007,30007,0,2966,1580892,4.34,4.35,5.0
3433437,26049,31,5517,1119,0.0,3.96,5583,0,30007,30007,0,2903,1536692,4.33,4.03,5.0
3433448,22360,33,5472,1126,0.0,3.95,5539,0,30025,30025,0,2903,1531492,4.33,4.03,5.0
3433450,61687,39,5249,756,0.0,4.07,5473,0,30004,30004,0,2966,1586292,4.34,4.3,5.0
3433474,41737,68,6167,1062,0.0,3.97,6411,0,30005,30005,0,2934,1556732,4.33,4.07,5.0
3433475,50975,21,6197,626,0.0,4.11,6420,0,30011,30011,0,2934,1544272,4.33,4.4,5.0
3433477,41065,39,6151,893,0.0,4.02,6414,0,30003,30003,0,2903,1601424,4.33,4.2,5.0
3433489,51192,29,5400,704,0.0,4.08,5916,0,30016,30016,0,2934,1543192,4.33,4.34,5.0
3433495,47532,24,5677,780,0.0,4.06,5778,0,30006,30006,0,2966,1598017,4.34,4.28,5.0
3433528,39016,21,5674,713,0.0,4.08,5803,0,30003,30003,0,2903,1566592,4.33,4.33,5.0
3433533,90407,33,6236,622,0.0,4.11,6383,0,30005,30005,0,2903,1572831,4.33,4.4,5.0
3433535,74075,19,6341,607,0.0,4.12,6366,0,30006,30006,0,2966,1585572,4.34,4.41,5.0
3433552,34751,40,5930,946,0.0,4.01,6090,0,30004,30004,0,2966,1600292,4.34,4.16,5.0
3433575,49807,53,6074,894,0.0,4.02,6380,0,30013,30013,0,2903,1550972,4.33,4.2,5.0
3433576,29120,27,5934,1085,0.0,3.97,5921,0,30007,30007,0,2966,1602992,4.34,4.06,5.0
3433577,75264,37,6002,698,0.0,4.09,6400,0,30003,30003,0,2966,1581212,4.34,4.34,5.0
3433578,33483,24,6453,1020,0.0,3.99,6498,0,30005,30005,0,2934,1549532,4.33,4.1,5.0
3433579,20915,77,5515,1630,0.0,3.8,5551,0,30010,30010,0,2903,1532339,4.33,3.69,5.0
3433581,84055,64,6354,1071,0.0,3.97,6313,0,30003,30003,0,2966,1632492,4.34,4.07,5.0
3433593,25976,38,5811,989,0.0,3.99,6050,0,30003,30003,0,2903,1538732,4.33,4.13,5.0
3433595,28234,23,5777,964,0.0,4.01,5800,0,30004,30004,0,2966,1580892,4.34,4.14,5.0
3433598,35790,39,6134,900,0.0,4.02,6378,0,30004,30004,0,2903,1527932,4.33,4.19,5.0
3433611,28055,41,5921,1127,0.0,3.96,6060,0,30004,30004,0,2966,1591892,4.34,4.03,5.0
3433619,38873,62,6078,1006,0.0,3.99,6381,0,30008,30008,0,2966,1584092,4.34,4.11,5.0
3433639,50368,25,5704,672,0.0,4.1,5941,0,30013,30013,0,2966,1582192,4.34,4.36,5.0
3433642,47812,59,6059,917,0.0,4.02,6383,0,30003,30003,0,2966,1620092,4.34,4.18,5.0
3433644,78336,38,5917,695,0.0,4.09,6360,0,30004,30004,0,2966,1574012,4.34,4.34,5.0
3433645,68115,53,6077,1032,0.0,3.98,6252,0,30003,30003,0,2903,1530292,4.33,4.1,5.0
3433651,31200,22,5735,1053,0.0,3.98,5759,0,30002,30002,0,2903,1562692,4.33,4.08,5.0
3433669,66986,35,6007,783,0.0,4.06,6414,0,30006,30006,0,2934,1596554,4.33,4.28,5.0
3433670,29243,31,5786,1081,0.0,3.97,5794,0,30006,30006,0,2934,1554892,4.33,4.06,5.0
3433675,58796,26,5632,639,0.0,4.11,5830,0,30004,30004,0,2966,1574392,4.34,4.39,5.0
3433679,38552,24,6117,765,0.0,4.06,6378,0,30002,30002,0,2903,1586700,4.33,4.29,5.0
3433685,21116,28,5809,1174,0.0,3.94,5805,0,30008,30008,0,2934,1549761,4.33,3.99,5.0
3433695,30912,42,6154,1105,0.0,3.96,6139,0,30005,30005,0,2966,1607292,4.34,4.04,5.0
3433706,36245,21,5697,795,0.0,4.05,5870,0,30002,30002,0,2903,1548392,4.33,4.27,5.0
3433709,33578,47,6013,1094,0.0,3.97,6161,0,30002,30002,0,2934,1556892,4.33,4.05,5.0
3433727,48375,54,6114,906,0.0,4.02,6386,0,30002,30002,0,2903,1536572,4.33,4.19,5.0
3433750,34800,26,5737,928,0.0,4.02,5893,0,30002,30002,0,2934,1580892,4.33,4.17,5.0
3433755,37223,37,5931,958,0.0,4.01,6092,0,30005,30005,0,2934,1555492,4.33,4.15,5.0
3433792,52053,30,5789,706,0.0,4.08,6079,0,30003,30003,0,2903,1558292,4.33,4.34,5.0
3433799,34400,27,5824,893,0.0,4.03,5904,0,30020,30020,0,2966,1567892,4.34,4.2,5.0
3433811,75154,57,6343,1006,0.0,3.99,6312,0,30005,30005,0,2966,1665273,4.34,4.11,5.0
3433826,88730,41,5782,719,0.0,4.08,6140,0,30003,30003,0,2934,1570892,4.33,4.33,5.0
3433844,49679,41,5902,1604,0.0,3.81,5942,0,30002,30002,0,2903,1612149,4.33,3.71,5.0
3433843,58015,24,5623,636,0.0,4.1,5942,0,30004,30004,0,2934,1556192,4.33,4.39,5.0
3433846,28539,105,5554,1748,0.0,3.77,5560,0,30015,30015,0,2903,1534939,4.33,3.62,5.0
3433856,26609,26,5737,1044,0.0,3.98,5743,0,30003,30003,0,2903,1547092,4.33,4.09,5.0
3433866,41745,22,6393,929,0.0,4.01,6543,0,30002,30002,0,2903,1629940,4.33,4.17,5.0
3433887,37575,24,6133,706,0.0,4.08,6414,0,30004,30004,0,2934,1545212,4.33,4.34,5.0
3433895,31300,23,5467,859,0.0,4.03,5658,0,30011,30011,0,2903,1561392,4.33,4.22,5.0
3433914,28055,24,5737,888,0.0,4.02,5803,0,30007,30007,0,2903,1532792,4.33,4.2,5.0
3433960,42167,23,5415,740,0.0,4.07,5651,0,30025,30025,0,2903,1599092,4.33,4.31,5.0
3433969,37687,30,6157,769,0.0,4.06,6379,0,30010,30010,0,2903,1677420,4.33,4.29,5.0
3433970,30150,39,6205,954,0.0,4.0,6393,0,30006,30006,0,2903,1595612,4.33,4.15,5.0
3433972,50476,64,5999,936,0.0,4.01,6396,0,30004,30004,0,2903,1605692,4.33,4.16,5.0
3433984,22387,37,6315,1098,0.0,3.96,6395,0,30007,30007,0,2903,1539452,4.33,4.05,5.0
3433989,35900,26,5803,966,0.0,4.0,5906,0,30003,30003,0,2934,1597792,4.33,4.14,5.0
3434018,35231,60,6128,1027,0.0,3.99,6393,0,30003,30003,0,2966,1579772,4.34,4.1,5.0
3434027,30368,25,5717,859,0.0,4.04,5803,0,30003,30003,0,2966,1601692,4.34,4.22,5.0
3434060,24421,20,5815,1002,0.0,3.99,5837,0,30004,30004,0,2903,1558792,4.33,4.12,5.0
3434071,29079,27,5874,1092,0.0,3.97,5872,0,30005,30005,0,2934,1595192,4.33,4.05,5.0
3434077,47250,40,5908,859,0.0,4.04,6093,0,30003,30003,0,2966,1582092,4.34,4.22,5.0
3434084,54780,26,5506,655,0.0,4.1,5908,0,30004,30004,0,2934,1583492,4.33,4.37,5.0
3434087,21192,71,6105,1963,0.0,3.71,6065,0,30003,30003,0,2966,1594692,4.34,3.48,5.0
3434094,26550,39,6200,1055,0.0,3.97,6368,0,30003,30003,0,2903,1535132,4.33,4.08,5.0
3434097,28457,26,5715,948,0.0,4.01,5734,0,30006,30006,0,2934,1550992,4.33,4.16,5.0
3434099,21215,80,6099,1880,0.0,3.73,6059,0,30003,30003,0,2966,1568092,4.34,3.53,5.0
3434106,37932,22,6057,741,0.0,4.07,6081,0,30007,30007,0,2966,1563892,4.34,4.31,5.0
3434129,56996,24,5177,626,0.0,4.1,5575,0,30002,30002,0,2903,1599092,4.33,4.4,5.0
3434134,40213,24,5672,758,0.0,4.07,5813,0,30009,30009,0,2934,1579592,4.33,4.3,5.0
3434137,24617,22,6135,915,0.0,4.02,6141,0,30025,30025,0,2934,1561092,4.33,4.18,5.0
3434145,50723,59,5823,982,0.0,4.0,6096,0,30004,30004,0,2934,1580692,4.33,4.13,5.0
3434146,49173,40,6141,834,0.0,4.05,6122,0,30004,30004,0,2966,1656292,4.34,4.24,5.0
3434152,27796,23,5773,995,0.0,4.0,5765,0,30005,30005,0,2966,1564037,4.34,4.12,5.0
3434168,36512,51,5816,1036,0.0,3.98,6074,0,30005,30005,0,2934,1593292,4.33,4.09,5.0
3434169,43084,39,6167,883,0.0,4.03,6377,0,30009,30009,0,2903,1546652,4.33,4.2,5.0
3434171,69963,24,5614,589,0.0,4.12,5860,0,30009,30009,0,2966,1662792,4.34,4.43,5.0
3434189,21800,33,5530,1074,0.0,3.97,5579,0,30007,30007,0,2903,1528892,4.33,4.07,5.0
3434199,37973,39,6157,997,0.0,4.0,6134,0,30003,30003,0,2966,1625492,4.34,4.12,5.0
3434205,36152,25,5662,835,0.0,4.05,5743,0,30013,30013,0,2966,1574392,4.34,4.24,5.0
3434210,27781,42,5932,1002,0.0,3.99,6099,0,30003,30003,0,2934,1575805,4.33,4.12,5.0
3434217,63760,22,5429,624,0.0,4.11,5881,0,30003,30003,0,2903,1580892,4.33,4.4,5.0
3434219,52455,70,6050,977,0.0,4.0,6417,0,30010,30010,0,2934,1542332,4.33,4.13,5.0
3434223,30700,26,5509,774,0.0,4.06,5619,0,30015,30015,0,2966,1599092,4.34,4.28,5.0
3434229,23020,21,5678,946,0.0,4.01,5748,0,30003,30003,0,2903,1537992,4.33,4.16,5.0
3434239,80640,22,6139,607,0.0,4.11,6432,0,30009,30009,0,2934,1718012,4.33,4.41,5.0
3434247,28675,38,5459,1081,0.0,3.97,5628,0,30038,30038,0,2903,1630793,4.33,4.06,5.0
3434254,39168,39,6140,888,0.0,4.02,6369,0,30005,30005,0,2903,1530812,4.33,4.2,5.0
3434256,64180,37,5571,820,0.0,4.05,5813,0,30042,30042,0,2903,1673192,4.33,4.25,5.0
3434278,47654,57,6089,1024,0.0,3.99,6062,0,30010,30010,0,2966,1621292,4.34,4.1,5.0
3434286,44356,41,5836,909,0.0,4.02,5893,0,30004,30004,0,2903,1542251,4.33,4.18,5.0
3434288,7875,33,4416,2357,0.028,3.34,4403,808,29195,30003,1,2903,1528892,4.33,3.25,4.44
3434289,26406,32,5604,971,0.0,4.01,5659,0,30012,30012,0,2966,1569192,4.34,4.14,5.0
3434304,47735,41,5753,1205,0.0,3.93,5859,0,30006,30006,0,2966,1568683,4.34,3.97,5.0
3434309,44849,30,6141,749,0.0,4.07,6413,0,30010,30010,0,2934,1546652,4.33,4.3,5.0
3434310,69563,37,6104,703,0.0,4.09,6386,0,30020,30020,0,2966,1574012,4.34,4.34,5.0
3434317,74740,37,6061,980,0.0,4.0,6030,0,30013,30013,0,2903,1654163,4.33,4.13,5.0
3434321,38438,45,6177,881,0.0,4.03,6420,0,30001,30001,0,2934,1540892,4.33,4.2,5.0
3434323,74600,37,6045,720,0.0,4.08,6357,0,30007,30007,0,2966,1640252,4.34,4.33,5.0
3434325,63430,25,5339,619,0.0,4.11,5831,0,30002,30002,0,2966,1665392,4.34,4.4,5.0
3434333,53496,41,5750,875,0.0,4.03,5941,0,30003,30003,0,2966,1612835,4.34,4.21,5.0
3434339,46862,39,6052,838,0.0,4.04,6366,0,30004,30004,0,2903,1575452,4.33,4.24,5.0
3434341,100925,34,5301,766,0.0,4.06,5740,0,30006,30006,0,2934,2093092,4.33,4.29,5.0
3434346,67634,37,5849,786,0.0,4.06,6103,0,30004,30004,0,2966,1601171,4.34,4.28,5.0
3434354,38153,60,6178,1062,0.0,3.98,6398,0,30009,30009,0,2966,1569692,4.34,4.07,5.0
3434357,75500,34,5628,703,0.0,4.09,5658,0,30006,30006,0,2966,1716092,4.34,4.34,5.0
3434365,67643,32,6097,685,0.0,4.09,6126,0,30004,30004,0,2903,1654135,4.33,4.35,5.0
3434366,71413,38,6059,882,0.0,4.03,6056,0,30006,30006,0,2903,1558883,4.33,4.2,5.0
3434372,41702,72,6252,1085,0.0,3.97,6427,0,30004,30004,0,2934,1546652,4.33,4.06,5.0
3434382,35445,25,5839,834,0.0,4.04,5924,0,30005,30005,0,2934,1560092,4.33,4.24,5.0
3434390,66528,38,5919,721,0.0,4.08,5989,0,30005,30005,0,2934,1549379,4.33,4.32,5.0
3434405,43000,37,6163,866,0.0,4.03,6378,0,30004,30004,0,2903,1553852,4.33,4.22,5.0
3434409,69421,31,5778,674,0.0,4.09,6074,0,30012,30012,0,2903,1600292,4.33,4.36,5.0
3434413,36800,27,5623,827,0.0,4.05,5798,0,30004,30004,0,2934,1557492,4.33,4.24,5.0
3434432,56500,26,5619,685,0.0,4.09,5931,0,30008,30008,0,2934,1557492,4.33,4.35,5.0
3434434,44290,59,6184,954,0.0,4.0,6392,0,30006,30006,0,2903,1556732,4.33,4.15,5.0
3434436,73309,39,6011,726,0.0,4.08,6388,0,30004,30004,0,2966,1575452,4.34,4.32,5.0
3434447,29333,65,5890,1307,0.0,3.9,6019,0,30002,30002,0,2966,1565292,4.34,3.9,5.0
3434449,35086,50,6143,965,0.0,4.0,6405,0,30016,30016,0,2934,1571132,4.33,4.14,5.0
3434452,39529,39,6179,897,0.0,4.02,6387,0,30004,30004,0,2903,1574012,4.33,4.19,5.0
3434467,58692,38,5814,727,0.0,4.08,6104,0,30003,30003,0,2934,1547092,4.33,4.32,5.0
3434471,73329,39,5981,752,0.0,4.07,6383,0,30009,30009,0,2903,1562492,4.33,4.3,5.0
3434491,39146,58,6184,967,0.0,4.0,6419,0,30005,30005,0,2934,1539452,4.33,4.14,5.0
3434500,38146,66,6106,1279,0.0,3.91,6070,0,30006,30006,0,2966,1611492,4.34,3.92,5.0
3434501,49741,38,5912,792,0.0,4.06,6109,0,30003,30003,0,2966,1576492,4.34,4.27,5.0
3434519,33819,32,5930,961,0.0,4.01,6081,0,30003,30003,0,2934,1549892,4.33,4.15,5.0
3434522,49837,85,6125,1101,0.0,3.96,6421,0,30007,30007,0,2934,1597052,4.33,4.05,5.0
